is_canceled,reservation_status,adr
0,Check-Out,83.0
0,Check-Out,92.0
0,Check-Out,70.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,89.0
1,Canceled,101.07
0,Check-Out,117.0
0,Check-Out,95.0
1,Canceled,61.56
1,Canceled,61.56
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,89.0
0,Check-Out,60.0
0,Check-Out,105.0
0,Check-Out,105.0
1,Canceled,84.0
1,Canceled,84.0
1,Canceled,84.0
0,Check-Out,60.0
1,Canceled,0.0
1,Canceled,0.0
1,Canceled,70.0
0,Check-Out,115.11
1,Canceled,65.0
0,Check-Out,60.0
0,Check-Out,90.09
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,62.0
0,Check-Out,102.6
0,Check-Out,60.0
0,Check-Out,95.0
0,Check-Out,75.18
0,Check-Out,65.0
0,Check-Out,108.45
0,Check-Out,0.0
0,Check-Out,89.0
0,Check-Out,100.8
0,Check-Out,100.8
0,Check-Out,107.0
0,Check-Out,85.0
1,Canceled,117.0
0,Check-Out,46.67
0,Check-Out,64.72
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
0,Check-Out,60.0
0,Check-Out,0.0
0,Check-Out,0.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
1,Canceled,73.0
0,Check-Out,150.45
1,No-Show,91.09
0,Check-Out,89.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,60.0
0,Check-Out,80.0
1,No-Show,37.33
0,Check-Out,0.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,90.64
0,Check-Out,60.0
0,Check-Out,82.45
0,Check-Out,60.75
0,Check-Out,91.45
0,Check-Out,99.5
0,Check-Out,70.0
0,Check-Out,107.0
0,Check-Out,105.5
0,Check-Out,105.5
0,Check-Out,105.5
0,Check-Out,105.5
0,Check-Out,105.5
0,Check-Out,107.0
0,Check-Out,105.5
1,Canceled,86.0
0,Check-Out,95.96
0,Check-Out,73.95
0,Check-Out,82.95
0,Check-Out,104.0
1,Canceled,105.75
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,76.0
0,Check-Out,76.0
0,Check-Out,75.81
1,No-Show,75.0
0,Check-Out,0.0
0,Check-Out,89.0
0,Check-Out,0.0
0,Check-Out,55.0
1,Canceled,85.0
1,Canceled,85.0
0,Check-Out,107.0
0,Check-Out,76.0
0,Check-Out,90.0
0,Check-Out,0.0
1,Canceled,80.16
1,Canceled,106.2
0,Check-Out,101.0
0,Check-Out,101.0
0,Check-Out,150.45
0,Check-Out,68.0
0,Check-Out,75.0
0,Check-Out,76.0
0,Check-Out,52.5
0,Check-Out,81.0
0,Check-Out,63.75
0,Check-Out,37.07
0,Check-Out,101.0
0,Check-Out,101.0
0,Check-Out,90.95
0,Check-Out,116.0
0,Check-Out,95.0
0,Check-Out,60.0
0,Check-Out,96.5
0,Check-Out,105.5
0,Check-Out,90.95
0,Check-Out,85.59
0,Check-Out,81.0
0,Check-Out,60.0
0,Check-Out,83.0
0,Check-Out,41.43
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,78.2
0,Check-Out,73.15
0,Check-Out,99.45
0,Check-Out,73.2
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,78.2
0,Check-Out,104.0
0,Check-Out,102.6
0,Check-Out,63.0
0,Check-Out,63.0
0,Check-Out,95.0
0,Check-Out,82.39
0,Check-Out,60.0
0,Check-Out,95.0
0,Check-Out,96.3
0,Check-Out,96.3
0,Check-Out,79.2
0,Check-Out,74.0
0,Check-Out,60.0
0,Check-Out,80.0
1,Canceled,91.0
1,Canceled,91.0
1,Canceled,91.0
1,Canceled,91.0
1,Canceled,91.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,87.21
1,Canceled,101.0
1,Canceled,101.0
1,Canceled,117.0
1,Canceled,126.0
0,Check-Out,43.5
1,Canceled,87.0
1,Canceled,87.0
1,Canceled,95.81
1,Canceled,89.45
0,Check-Out,60.0
0,Check-Out,90.95
0,Check-Out,101.0
0,Check-Out,114.0
0,Check-Out,90.95
0,Check-Out,91.0
0,Check-Out,68.0
0,Check-Out,43.5
1,Canceled,107.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,104.5
0,Check-Out,85.0
0,Check-Out,65.0
0,Check-Out,60.0
0,Check-Out,116.95
0,Check-Out,116.95
0,Check-Out,63.0
1,Canceled,89.0
1,Canceled,55.0
1,Canceled,55.0
0,Check-Out,77.5
0,Check-Out,67.5
0,Check-Out,76.5
0,Check-Out,89.3
0,Check-Out,82.9
0,Check-Out,80.3
0,Check-Out,77.5
0,Check-Out,83.9
0,Check-Out,67.22
0,Check-Out,81.9
0,Check-Out,73.9
0,Check-Out,77.0
0,Check-Out,80.3
0,Check-Out,75.0
0,Check-Out,73.9
0,Check-Out,89.3
0,Check-Out,80.1
0,Check-Out,86.0
0,Check-Out,93.0
0,Check-Out,89.0
0,Check-Out,106.0
0,Check-Out,108.0
0,Check-Out,92.67
0,Check-Out,79.0
0,Check-Out,79.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
1,Canceled,70.0
0,Check-Out,94.0
0,Check-Out,60.0
1,Canceled,76.5
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,0.0
0,Check-Out,73.8
0,Check-Out,73.8
0,Check-Out,0.0
1,Canceled,95.2
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,0.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,65.0
1,Canceled,65.0
1,Canceled,65.0
1,Canceled,65.0
1,Canceled,65.0
1,Canceled,65.0
0,Check-Out,79.0
0,Check-Out,95.0
0,Check-Out,100.0
0,Check-Out,60.0
0,Check-Out,95.0
0,Check-Out,110.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,107.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,80.0
0,Check-Out,113.0
0,Check-Out,80.0
0,Check-Out,81.77
0,Check-Out,90.95
1,Canceled,92.5
1,Canceled,92.5
0,Check-Out,101.0
1,Canceled,65.0
1,Canceled,139.0
1,Canceled,139.0
1,Canceled,139.0
1,Canceled,139.0
1,Canceled,139.0
1,Canceled,149.0
1,Canceled,149.0
1,Canceled,149.0
1,Canceled,149.0
1,Canceled,149.0
0,Check-Out,65.0
0,Check-Out,90.0
1,Canceled,97.0
1,Canceled,62.8
1,Canceled,65.0
0,Check-Out,67.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,79.0
0,Check-Out,106.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,80.0
0,Check-Out,80.0
0,Check-Out,80.0
0,Check-Out,80.0
0,Check-Out,91.0
0,Check-Out,69.0
1,Canceled,72.08
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,100.0
0,Check-Out,81.0
1,Canceled,98.94
0,Check-Out,87.7
0,Check-Out,87.7
0,Check-Out,104.0
0,Check-Out,95.8
0,Check-Out,71.1
1,Canceled,90.35
1,Canceled,90.35
1,Canceled,87.0
1,Canceled,87.0
1,Canceled,87.0
0,Check-Out,84.0
0,Check-Out,41.43
0,Check-Out,97.0
0,Check-Out,42.0
0,Check-Out,107.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,83.2
0,Check-Out,43.5
0,Check-Out,64.6
0,Check-Out,95.0
0,Check-Out,79.0
1,Canceled,77.93
0,Check-Out,90.95
0,Check-Out,85.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,69.0
0,Check-Out,75.0
0,Check-Out,90.95
0,Check-Out,76.58
0,Check-Out,76.58
0,Check-Out,76.0
0,Check-Out,60.0
0,Check-Out,90.95
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,72.75
0,Check-Out,96.3
0,Check-Out,85.6
0,Check-Out,99.45
0,Check-Out,47.78
0,Check-Out,78.0
0,Check-Out,85.0
0,Check-Out,12.0
0,Check-Out,104.0
0,Check-Out,90.95
0,Check-Out,85.6
0,Check-Out,96.3
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,69.0
0,Check-Out,60.0
0,Check-Out,85.0
0,Check-Out,107.0
0,Check-Out,60.0
0,Check-Out,91.0
0,Check-Out,90.95
0,Check-Out,90.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,66.0
0,Check-Out,84.0
0,Check-Out,77.0
0,Check-Out,65.0
1,Canceled,65.0
0,Check-Out,79.2
0,Check-Out,85.0
0,Check-Out,38.67
1,Canceled,93.33
1,Canceled,93.33
0,Check-Out,64.0
0,Check-Out,107.0
1,Canceled,117.0
1,Canceled,131.4
1,Canceled,89.0
0,Check-Out,60.0
0,Check-Out,73.15
0,Check-Out,87.0
0,Check-Out,96.3
0,Check-Out,60.0
0,Check-Out,81.0
1,Canceled,81.0
1,Canceled,81.0
0,Check-Out,74.69
1,Canceled,85.6
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
1,Canceled,110.0
0,Check-Out,81.9
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
1,Canceled,69.0
0,Check-Out,68.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,79.0
0,Check-Out,81.9
0,Check-Out,77.77
1,Canceled,64.0
0,Check-Out,104.0
0,Check-Out,46.67
0,Check-Out,91.0
0,Check-Out,91.0
0,Check-Out,91.0
0,Check-Out,60.0
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,87.0
1,Canceled,86.58
1,Canceled,86.58
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,81.0
0,Check-Out,81.0
1,Canceled,91.67
1,Canceled,69.0
1,Canceled,97.0
1,Canceled,61.43
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,90.0
1,Canceled,62.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
1,Canceled,80.0
0,Check-Out,91.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,84.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,79.0
0,Check-Out,89.0
0,Check-Out,62.0
0,Check-Out,89.0
0,Check-Out,62.0
0,Check-Out,71.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,85.0
0,Check-Out,100.0
0,Check-Out,68.85
0,Check-Out,60.0
0,Check-Out,85.0
0,Check-Out,60.0
0,Check-Out,68.85
0,Check-Out,43.5
0,Check-Out,91.0
0,Check-Out,85.0
1,Canceled,80.75
1,Canceled,80.75
0,Check-Out,0.0
0,Check-Out,0.0
1,Canceled,79.0
1,Canceled,93.3
1,Canceled,110.8
1,Canceled,77.35
1,Canceled,77.35
1,Canceled,77.35
1,Canceled,77.35
1,Canceled,65.0
0,Check-Out,74.0
0,Check-Out,41.0
0,Check-Out,101.0
0,Check-Out,113.4
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,86.6
0,Check-Out,60.0
0,Check-Out,81.9
1,Canceled,73.0
0,Check-Out,103.0
0,Check-Out,81.9
0,Check-Out,93.5
1,Canceled,97.0
1,Canceled,113.67
0,Check-Out,65.0
0,Check-Out,69.0
1,Canceled,81.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
1,Canceled,70.0
1,No-Show,65.0
1,No-Show,65.0
1,No-Show,66.0
0,Check-Out,117.43
0,Check-Out,90.95
0,Check-Out,107.0
0,Check-Out,65.0
0,Check-Out,73.15
0,Check-Out,73.15
0,Check-Out,98.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,74.0
0,Check-Out,75.0
0,Check-Out,66.0
1,Canceled,67.0
1,Canceled,65.0
0,Check-Out,67.0
0,Check-Out,67.0
1,Canceled,67.0
0,Check-Out,65.0
0,Check-Out,44.8
0,Check-Out,51.6
0,Check-Out,81.9
0,Check-Out,75.0
0,Check-Out,60.0
0,Check-Out,99.0
1,Canceled,199.33
1,Canceled,76.5
1,Canceled,76.5
1,Canceled,101.0
0,Check-Out,110.0
0,Check-Out,76.0
0,Check-Out,99.0
0,Check-Out,104.42
0,Check-Out,81.9
0,Check-Out,96.33
0,Check-Out,97.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,0.0
0,Check-Out,113.4
0,Check-Out,65.0
0,Check-Out,60.0
1,Canceled,107.0
1,Canceled,158.95
1,Canceled,107.0
1,Canceled,107.0
1,Canceled,107.0
1,Canceled,107.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,0.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,79.2
0,Check-Out,79.2
0,Check-Out,81.9
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,95.0
0,Check-Out,63.0
0,Check-Out,63.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,85.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,85.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,89.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,0.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,60.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,85.0
0,Check-Out,73.0
0,Check-Out,135.0
0,Check-Out,85.0
0,Check-Out,0.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,73.0
0,Check-Out,122.0
1,No-Show,93.01
0,Check-Out,79.2
0,Check-Out,89.0
1,Canceled,69.0
0,Check-Out,60.0
0,Check-Out,89.0
1,Canceled,87.0
1,Canceled,108.72
1,Canceled,99.0
1,Canceled,70.0
1,Canceled,50.0
1,Canceled,50.0
1,Canceled,109.8
1,Canceled,65.91
0,Check-Out,89.0
0,Check-Out,107.33
0,Check-Out,101.0
1,Canceled,101.0
1,Canceled,107.0
0,Check-Out,70.0
1,Canceled,102.6
1,Canceled,6.0
1,Canceled,95.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,125.0
1,Canceled,70.0
0,Check-Out,0.0
1,No-Show,75.0
1,No-Show,10.0
1,No-Show,86.5
1,No-Show,70.0
0,Check-Out,105.0
0,Check-Out,88.33
0,Check-Out,81.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,66.0
1,Canceled,66.0
0,Check-Out,65.0
0,Check-Out,67.0
1,Canceled,65.0
0,Check-Out,75.0
0,Check-Out,90.6
1,Canceled,109.33
1,Canceled,115.2
0,Check-Out,46.14
0,Check-Out,135.0
0,Check-Out,90.0
1,Canceled,102.33
1,Canceled,93.33
1,Canceled,102.33
1,Canceled,93.33
0,Check-Out,60.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,111.67
1,Canceled,84.5
0,Check-Out,37.33
0,Check-Out,60.0
0,Check-Out,65.0
0,Check-Out,65.0
1,Canceled,68.0
1,Canceled,85.0
0,Check-Out,90.0
0,Check-Out,70.0
1,Canceled,12.0
1,Canceled,70.3
1,Canceled,64.0
1,Canceled,64.0
1,No-Show,60.0
0,Check-Out,115.0
1,Canceled,77.6
0,Check-Out,60.0
0,Check-Out,70.0
0,Check-Out,70.0
0,Check-Out,70.0
0,Check-Out,75.0
0,Check-Out,70.0
0,Check-Out,75.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,113.4
1,No-Show,85.5
1,No-Show,97.0
0,Check-Out,70.0
0,Check-Out,62.37
0,Check-Out,78.63
0,Check-Out,95.67
0,Check-Out,88.0
0,Check-Out,79.0
0,Check-Out,76.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,76.0
0,Check-Out,76.0
0,Check-Out,79.0
1,Canceled,80.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,85.67
0,Check-Out,70.0
0,Check-Out,65.0
0,Check-Out,67.83
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,85.67
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,85.67
0,Check-Out,85.67
0,Check-Out,85.67
0,Check-Out,67.83
0,Check-Out,67.83
0,Check-Out,0.0
0,Check-Out,65.0
0,Check-Out,85.67
0,Check-Out,85.67
0,Check-Out,85.67
0,Check-Out,67.83
0,Check-Out,67.83
0,Check-Out,67.83
0,Check-Out,85.67
0,Check-Out,79.0
0,Check-Out,67.83
0,Check-Out,79.0
0,Check-Out,110.0
0,Check-Out,85.67
0,Check-Out,65.0
0,Check-Out,85.67
0,Check-Out,57.5
0,Check-Out,75.0
1,Canceled,123.3
0,Check-Out,70.0
0,Check-Out,70.0
0,Check-Out,75.0
1,Canceled,101.5
0,Check-Out,65.0
0,Check-Out,85.67
0,Check-Out,67.83
1,No-Show,55.0
1,No-Show,87.0
0,Check-Out,110.31
0,Check-Out,98.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,62.57
0,Check-Out,79.0
0,Check-Out,69.0
0,Check-Out,72.07
0,Check-Out,106.8
0,Check-Out,75.0
0,Check-Out,100.0
1,Canceled,65.0
1,Canceled,100.43
1,Canceled,69.0
1,Canceled,65.0
1,No-Show,77.6
0,Check-Out,103.5
0,Check-Out,85.5
0,Check-Out,66.98
0,Check-Out,66.99
0,Check-Out,46.33
0,Check-Out,67.5
0,Check-Out,89.89
0,Check-Out,94.99
0,Check-Out,55.0
0,Check-Out,94.99
0,Check-Out,54.31
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,38.67
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,62.0
0,Check-Out,77.25
0,Check-Out,77.25
0,Check-Out,62.0
0,Check-Out,86.12
0,Check-Out,62.0
0,Check-Out,90.9
0,Check-Out,69.57
0,Check-Out,51.3
0,Check-Out,96.3
0,Check-Out,84.0
0,Check-Out,60.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,113.0
0,Check-Out,107.0
0,Check-Out,55.0
0,Check-Out,79.2
0,Check-Out,94.18
0,Check-Out,96.3
1,Canceled,76.5
1,Canceled,93.08
0,Check-Out,55.0
0,Check-Out,87.0
0,Check-Out,59.75
0,Check-Out,121.0
0,Check-Out,69.0
0,Check-Out,79.2
0,Check-Out,85.0
0,Check-Out,80.0
1,Canceled,60.0
1,Canceled,110.77
1,Canceled,90.0
1,Canceled,0.0
1,Canceled,98.33
1,Canceled,98.33
1,No-Show,0.0
0,Check-Out,90.0
0,Check-Out,65.0
0,Check-Out,72.75
0,Check-Out,60.0
0,Check-Out,60.0
0,Check-Out,64.8
1,Canceled,71.5
1,Canceled,72.21
0,Check-Out,75.0
1,Canceled,193.67
0,Check-Out,0.0
1,Canceled,97.0
1,No-Show,178.0
0,Check-Out,89.81
0,Check-Out,81.0
1,Canceled,65.0
0,Check-Out,93.33
0,Check-Out,46.4
0,Check-Out,93.33
0,Check-Out,74.42
0,Check-Out,74.42
1,Canceled,81.0
